$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,direction,bearing,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2109884566,1,201,940GZZLUERB,Edgware Road (Bakerloo) Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,706,Queen's Park North Sidings,Elephant and Castle,2025-11-27T20:15:38Z,2025-11-27T20:15:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:27.602Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1534643894,1,226,940GZZLUQPS,Queen's Park Underground Station,bakerloo,Bakerloo,Northbound - Platform 3,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T20:03:52.7881135Z,1366,At Embankment Platform 5,Stonebridge Park,2025-11-27T20:26:38Z,2025-11-27T20:26:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:30.646Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-683024766,1,201,940GZZLUCHX,Charing Cross Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,1366,Queen's Park North Sidings,Elephant and Castle,2025-11-27T20:26:38Z,2025-11-27T20:26:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:27.274Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1822133676,1,206,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Northbound - Platform 3,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T20:03:52.7881135Z,106,At Lambeth North Platform 1,Queen's Park,2025-11-27T20:05:38Z,2025-11-27T20:05:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-350749859,1,233,940GZZLUPAH,Paddington (H&C Line)-Underground,bakerloo,Bakerloo,Northbound - Platform 3,,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T20:03:52.7881135Z,646,At Piccadilly Circus Platform 1,Queen's Park,2025-11-27T20:14:38Z,2025-11-27T20:14:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:29.984Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1820757420,1,236,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,407,At Oxford Circus Platform 3,Elephant and Castle,2025-11-27T20:10:39Z,2025-11-27T20:10:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-769401479,1,241,940GZZLUOXC,Oxford Circus Underground Station,bakerloo,Bakerloo,Southbound - Platform 3,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,1007,North of Queen's Park,Elephant and Castle,2025-11-27T20:20:39Z,2025-11-27T20:20:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:29.615Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1154992220,1,243,940GZZLUMYB,Marylebone Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,197,At Paddington Platform 4,Elephant and Castle,2025-11-27T20:07:09Z,2025-11-27T20:07:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:29.209Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",253952329,1,205,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,467,At Regents Park Platform 2,Elephant and Castle,2025-11-27T20:11:39Z,2025-11-27T20:11:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1437944078,1,204,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,647,At Baker Street Platform 8,Elephant and Castle,2025-11-27T20:14:39Z,2025-11-27T20:14:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1956522911,1,243,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,887,At Paddington Platform 4,Elephant and Castle,2025-11-27T20:18:39Z,2025-11-27T20:18:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1101622578,1,226,940GZZLUWKA,Warwick Avenue Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T20:03:52.7881135Z,946,At Embankment Platform 5,Stonebridge Park,2025-11-27T20:19:38Z,2025-11-27T20:19:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:32.962Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1956391839,1,223,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,1067,At Maida Vale Platform 2,Elephant and Castle,2025-11-27T20:21:39Z,2025-11-27T20:21:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1102540082,1,206,940GZZLUWKA,Warwick Avenue Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T20:03:52.7881135Z,1126,At Lambeth North Platform 1,Queen's Park,2025-11-27T20:22:38Z,2025-11-27T20:22:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:32.962Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1304210267,1,221,940GZZLUWLO,Waterloo Underground Station,bakerloo,Bakerloo,Southbound - Platform 4,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,1367,At Queen's Park Platform 2,Elephant and Castle,2025-11-27T20:26:39Z,2025-11-27T20:26:39Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:33.379Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2106566469,1,234,940GZZLUMVL,Maida Vale Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,886,At Stonebridge Park Platform 1,Elephant and Castle,2025-11-27T20:18:38Z,2025-11-27T20:18:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:29.02Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2052057153,1,241,940GZZLUQPS,Queen's Park Underground Station,bakerloo,Bakerloo,Southbound - Platform 2,inbound,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,77,North of Queen's Park,Elephant and Castle,2025-11-27T20:05:09Z,2025-11-27T20:05:09Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:30.646Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",217121914,1,236,940GZZLUEAC,Elephant & Castle Underground Station,bakerloo,Bakerloo,Northbound - Platform 4,,,940GZZLUEAC,Elephant & Castle Underground Station,2025-11-27T20:03:52.7881135Z,646,At Oxford Circus Platform 3,Elephant and Castle,2025-11-27T20:14:38Z,2025-11-27T20:14:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:27.826Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1130391685,1,233,940GZZLUQPS,Queen's Park Underground Station,bakerloo,Bakerloo,Northbound - Platform 3,,,940GZZLUQPS,Queen's Park Underground Station,2025-11-27T20:03:52.7881135Z,1186,At Piccadilly Circus Platform 1,Queen's Park,2025-11-27T20:23:38Z,2025-11-27T20:23:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:30.646Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1149264869,1,226,940GZZLUMVL,Maida Vale Underground Station,bakerloo,Bakerloo,Northbound - Platform 1,outbound,,940GZZLUSGP,Stonebridge Park Underground Station,2025-11-27T20:03:52.7881135Z,1066,At Embankment Platform 5,Stonebridge Park,2025-11-27T20:21:38Z,2025-11-27T20:21:38Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T20:03:29.02Z,2025-11-27T20:03:52Z,0001-01-01T00:00:00,2025-11-27 20:04:20
